Rec,Sent,User_ID,Rec_Lang,Sent_Lang
"Before that you left me on read [EMO, 88]","I didn't see then baby sorry [EMO, 15]",U15,english,english
"[EMO, 19]","[EMO, 150][EMO, 15][EMO, 150][EMO, 123][EMO, 15][EMO, 116][EMO, 4]",U15,bilingual,bilingual
Wyd?,"Gettin ready to leave baby [EMO, 123][EMO, 71]",U15,other,english
Leave? You should be in bed.,"Ima leave now to my house baby [EMO, 2]",U15,english,english
"& then go to bed, right? It's past your bed time. ","No ima be texting with u[EMO, 8][EMO, 150][EMO, 71][EMO, 116]Â",U15,english,english
"Good answer. [EMO, 8]","Sorry that wasn't for u[EMO, 2][EMO, 2]",U15,english,english
"Yooooo, teach me Spanish! , Wasn't for me? [EMO, 99][EMO, 19]","Yes ima teach u Spanish [EMO, 8]",U15,english,english
Like rinow.,And the voice note,U15,english,english
"[EMO, 99], Say something in Spanish to me. [EMO, 2]","Te AmO [EMO, 123][EMO, 71][EMO, 116]Â[EMO, 160][EMO, 128]",U15,english,bilingual
"No no. A voice message. [EMO, 4]Â, No shit, one of my biggest turn ons is a guy who is bilingual. [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","I'm bilingual[EMO, 8][EMO, 71]",U15,english,bilingual
"I know. [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","Our kids too[EMO, 8][EMO, 71][EMO, 160][EMO, 150]",U15,english,english
You're gonna teach them Spanish?," Yes and they gonna teach you [EMO, 39][EMO, 39][EMO, 160][EMO, 160]",U15,english,english
Noooo. I want you to teach me.,"Yes I will [EMO, 71][EMO, 15][EMO, 150][EMO, 160]",U15,english,bilingual
"[EMO, 2][EMO, 2] , That shit is sooooooo sexy [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","Yes mami[EMO, 8][EMO, 150][EMO, 39]",U15,english,bilingual
"Oh shit. [EMO, 2][EMO, 31][EMO, 92]Â","Te AmO [EMO, 39][EMO, 128][EMO, 150][EMO, 2][EMO, 71][EMO, 150]",U15,bilingual,bilingual
"[EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2] , Yo te quiero mÂs. [EMO, 2][EMO, 92][EMO, 2][EMO, 8], You left me on read again [EMO, 2]","U used translate [EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3]",U15,bilingual,english
Lmao. I did.,"Good morning wifey[EMO, 116][EMO, 8][EMO, 150][EMO, 71][EMO, 128][EMO, 160], [EMO, 88]",U15,bilingual,english
"Good morning love. [EMO, 2][EMO, 8][EMO, 116]Â","Who's my wife [EMO, 123][EMO, 15][EMO, 71]",U15,english,english
"Me. [EMO, 88][EMO, 2]","Yes you[EMO, 128][EMO, 92][EMO, 92]_[EMO, 92]Â[EMO, 129]",U15,bilingual,bilingual
"[EMO, 2][EMO, 2][EMO, 2][EMO, 2]","Today is Dominican Day baby[EMO, 39]",U15,bilingual,english
"Dominican Independence Day. [EMO, 2]","Yes[EMO, 39]",U15,bilingual,bilingual
"I know, I know. [EMO, 4]Â","How[EMO, 88]",U15,english,english
"Cause I'm just that good. [EMO, 2]","U half Dominican [EMO, 39][EMO, 77]Âµ[EMO, 128][EMO, 123][EMO, 3][EMO, 3][EMO, 3]",U15,english,bilingual
No haha,"I was joking [EMO, 3]and u polish ?[EMO, 88]",U15,bilingual,english
"Lol, no. , My mom is white & my dad I mixed.","Ah ok baby [EMO, 39][EMO, 39]",U15,english,english
"Yeahhhhh. [EMO, 128]","sent me a pic of u bae[EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 150][EMO, 2]",U15,spanish,bilingual
[IMAGE],"Mine right ?[EMO, 2][EMO, 150][EMO, 56]",U15,other,english
"Of course [EMO, 2][EMO, 8]","[EMO, 56]te AmO [EMO, 150][EMO, 7]Â",U15,english,bilingual
"Yo te quiero mÂs. [EMO, 2][EMO, 8]","Como Estas hoy mi Amor ??[EMO, 2][EMO, 2][EMO, 39][EMO, 39][EMO, 128]",U15,spanish,spanish
"Soy fantÂstico, gracias a ti. [EMO, 116][EMO, 8], Sorry if it doesn't make sense haha.","[EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3][EMO, 3]",U15,bilingual,bilingual
"I know how to say simple stuff.. Like the cats drink milk. Or the dress is red haha. Other than that, I'm completely clueless. ","U gonna learn more baby don't worry[EMO, 71][EMO, 56][EMO, 221]",U15,english,english
"Good. [EMO, 8]","[EMO, 71]u cute baby[EMO, 150][EMO, 39]",U15,bilingual,bilingual
"Thank you love. [EMO, 8][EMO, 8]","Baby[EMO, 39][EMO, 160][EMO, 71][EMO, 150]",U15,english,bilingual
Yes?,"[IMAGE], I still in love with that pic[EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 39][EMO, 150][EMO, 160][EMO, 39]",U15,other,english
"[EMO, 2][EMO, 2][EMO, 2]","Yes [EMO, 2][EMO, 71][EMO, 150]u got more like that one ?[EMO, 47][EMO, 47][EMO, 47]",U15,bilingual,english
"Not really. [EMO, 17]","Take more[EMO, 24][EMO, 221]",U15,english,english
[IMAGE],"Dammm[EMO, 2][EMO, 2][EMO, 90][EMO, 126][EMO, 91][EMO, 77][EMO, 91][EMO, 77][EMO, 91][EMO, 90][EMO, 83][EMO, 91][EMO, 90][EMO, 90][EMO, 91][EMO, 83][EMO, 90][EMO, 91][EMO, 77][EMO, 2][EMO, 91][EMO, 83]",U15,other,bilingual
"[EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","U look sexy baby [EMO, 2][EMO, 83][EMO, 90][EMO, 150][EMO, 83][EMO, 2][EMO, 90]",U15,bilingual,english
"Thank you. [EMO, 8]","Ur welcome baby[EMO, 2]",U15,english,english
"I'm about to go to work. [EMO, 2]","Me too baby I left my house [EMO, 39][EMO, 2][EMO, 2][EMO, 2]",U15,english,english
"I'm here now. [EMO, 2]",Ur job is by ur house right ?,U15,english,english
Yes.,"[EMO, 39]good u lucky",U15,other,english
"I guess so [EMO, 128], [EMO, 88][EMO, 88]","[EMO, 56][EMO, 71][EMO, 150]",U15,english,bilingual
"[EMO, 19]","What happen baby [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 150][EMO, 2][EMO, 2][EMO, 2]",U15,bilingual,english
"You didn't text me back for like years. [EMO, 2]","Cuz I was so busy baby[EMO, 2][EMO, 15]",U15,english,english
"[EMO, 2][EMO, 2][EMO, 2][EMO, 2]","I miss talk with u [EMO, 15]",U15,bilingual,english
"No you don't. [EMO, 2]","Yes I do baby[EMO, 15][EMO, 15]",U15,bilingual,bilingual
"[EMO, 2]","Good Morning [EMO, 160][EMO, 56][EMO, 71]my princess [EMO, 39][EMO, 128][EMO, 160]
",U15,bilingual,english
"Good morning. [EMO, 2][EMO, 8]","Wife [EMO, 2]",U15,english,bilingual
"Hubby. [EMO, 8]","How's my princess today [EMO, 2][EMO, 71][EMO, 158][EMO, 160][EMO, 150]",U15,english,english
Goooood now. :) How are you today?," Good baby[EMO, 160][EMO, 150]",U15,english,english
"[EMO, 2][EMO, 8]","I'm on my way to the [PLACE, 5] [EMO, 39][EMO, 128]to see my adorable mom[EMO, 126][EMO, 113][EMO, 160]",U15,bilingual,english
You don't live at home?,"No baby I live in [PLACE, 8] and my dad too and my mom live in the [PLACE, 5] [EMO, 71]",U15,english,english
You live alone?,"No i wish [EMO, 15]",U15,english,bilingual
Oh okay.,"When I get my apartment u gonna live with me [EMO, 71][EMO, 128][EMO, 126][EMO, 113][EMO, 71]",U15,english,english
"Am I? [EMO, 2][EMO, 4]Â","Yes I want cuz my wife have to be near to me [EMO, 39]",U15,bilingual,bilingual
"[EMO, 2][EMO, 2][EMO, 2][EMO, 2]","Wyd baby[EMO, 150][EMO, 39][EMO, 71]",U15,bilingual,english
On my way to the concert. Wyd?,"Who's the famous[EMO, 2]?",U15,english,english
"[EMO, 5] Brown. Trey Songz. & Tyga. ","Awwww don't fall in love with them[EMO, 2][EMO, 2][EMO, 2][EMO, 2]",U15,english,english
"I'll try not to. [EMO, 8]","Jummmm[EMO, 127][EMO, 127][EMO, 127]",U15,bilingual,spanish
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8]"," U there [EMO, 128]",U15,bilingual,english
I'm at a bar.,"With who[EMO, 19][EMO, 19][EMO, 2][EMO, 2]",U15,bilingual,english
"[NAME, 5] & [NAME, 8]. ","Who's they are [EMO, 2]",U15,bilingual,english
"[NAME, 5] is my grandÂ’ashusbands daughter. & [NAME, 8]'s my sister. ","Ah okay baby[EMO, 2][EMO, 83][EMO, 71]",U15,english,english
"Mhm. [EMO, 8]","[EMO, 127][EMO, 127][EMO, 127][EMO, 127]",U15,bilingual,bilingual
"I'm hype as shit [EMO, 2][EMO, 2][EMO, 2]","Why[EMO, 33]",U15,bilingual,english
This concert.,"Ah okay[EMO, 1][EMO, 1]",U15,english,bilingual
Mhmmmmm,"I wana see how I look now [EMO, 2], You wana see, You wana see, [EMO, 2][EMO, 2][EMO, 2], [EMO, 15]",U15,other,english
Sorry. My phone died. Yes I wanna see.,"Ok[EMO, 2][EMO, 2][EMO, 2]",U15,english,bilingual
"Show me [EMO, 8][EMO, 8]","[IMAGE], ?",U15,english,bilingual
"You said ""You wanna see how I look now"" , Like yes I wanna see., So show me.","I sent the pic baby, [IMAGE]",U15,english,english
I didn't get it. Try it again please. My service sucks,Text me on kik and ima sent u the pic again,U15,english,english
"Okay., [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","[EMO, 2][EMO, 71][EMO, 2][EMO, 71][EMO, 2][EMO, 71][EMO, 2][EMO, 71]",U15,bilingual,bilingual
I'm about to lose service.,"Why baby [EMO, 32][EMO, 83]",U15,english,english
"I'm on my way home from the concert [EMO, 8]","Omg how many hours u were There baby[EMO, 32][EMO, 32][EMO, 32][EMO, 32][EMO, 33][EMO, 33][EMO, 33][EMO, 33][EMO, 33][EMO, 33]",U15,english,english
"Uhm, we got to [PLACE, 10] around 3ish, so like 9 hours. ","Ah okay [EMO, 127][EMO, 127][EMO, 127]",U15,english,bilingual
Nevermind. I didn't lose service. I'm home.,"Ah okay love [EMO, 2][EMO, 71][EMO, 127][EMO, 128]",U15,english,english
"[EMO, 8][EMO, 8] Wyd? ","Home bored[EMO, 2][EMO, 2]",U15,bilingual,english
I'm hype as fuck,"Awww[EMO, 3][EMO, 83][EMO, 3]",U15,bilingual,bilingual
"[EMO, 2][EMO, 92]Â[EMO, 92]Â[EMO, 92]Â[EMO, 92]Â","U smoke ?[EMO, 88][EMO, 158]",U15,bilingual,english
"..maybe [EMO, 88]",I'm just asking if u  like be smoking ?,U15,english,english
..maybe,What u smoke ?,U15,other,english
"I mean, I smoke weed every now & then but not like every day. ",Ah ok,U15,english,bilingual
Do you?,"I don't smoke cuz I don't like that [EMO, 71]",U15,english,english
Well it's not something I need,"Ah ok baby[EMO, 8], [EMO, 15]",U15,english,english
"Like, I smoke maybe once a month ","Good girl[EMO, 15][EMO, 15]",U15,english,bilingual
"[EMO, 8][EMO, 8]","Good morning wife [EMO, 15][EMO, 150][EMO, 128]",U15,bilingual,english
"Good morning. [EMO, 8], [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","Baby[EMO, 2][EMO, 2][EMO, 2][EMO, 150][EMO, 30][EMO, 30][EMO, 30]",U15,english,bilingual
"Wyd?! [EMO, 2][EMO, 2][EMO, 2][EMO, 2]","Working for our future [EMO, 8][EMO, 8][EMO, 8]baby",U15,bilingual,english
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8] I've missed you today ","Same baby[EMO, 128][EMO, 150][EMO, 83][EMO, 8]",U15,english,english
"[EMO, 8][EMO, 8]","[EMO, 8][EMO, 160][EMO, 127]",U15,bilingual,bilingual
"[EMO, 8] I just too my medicine. I might fall asleep ","Awwww [EMO, 2][EMO, 2]",U15,english,bilingual
"Good morning. [EMO, 15]","Baby [EMO, 150][EMO, 71][EMO, 2]",U15,english,bilingual
"[EMO, 15][EMO, 4][EMO, 2][EMO, 8][EMO, 15]","Baby I miss talk a lot with you[EMO, 15][EMO, 15][EMO, 150][EMO, 15][EMO, 15][EMO, 160][EMO, 15][EMO, 15][EMO, 159][EMO, 15][EMO, 160][EMO, 15][EMO, 15][EMO, 150]",U15,bilingual,english
"I'm sorry. [EMO, 2][EMO, 2][EMO, 2]","U don't love me anymore [EMO, 15]",U15,english,english
Whaaaa?,"U don't talk to me like before [EMO, 15], Seen[EMO, 19][EMO, 39]",U15,other,english
"I'm sorry. I'm sore., I'm at work**","Oh sorry my bad [EMO, 15]",U15,english,english
"No no, it's okay. I'm sorry. ","Ok bby [EMO, 150][EMO, 8]",U15,english,english
"[EMO, 15][EMO, 4]Â"," Wife [EMO, 8][EMO, 160]",U15,bilingual,bilingual
"Good morning. [EMO, 15]","Good morning baby[EMO, 150][EMO, 160]",U15,english,english
"[EMO, 11] wyd? ","At the barber shop[EMO, 8]",U15,bilingual,english
You don't have school?,"No baby[EMO, 39][EMO, 159]",U15,english,bilingual
"[EMO, 17][EMO, 4]Â","I miss u baby[EMO, 15]",U15,bilingual,english
"I miss you. [EMO, 17]","You still gonna come ??[EMO, 160][EMO, 15][EMO, 15][EMO, 106]Â[EMO, 106][EMO, 4][EMO, 106][EMO, 4][EMO, 150]",U15,english,english
"Yessssss. [EMO, 15][EMO, 15]","Which day u gonna leave your house baby?[EMO,  162][EMO, 39][EMO, 160]",U15,spanish,english
I don't know. I gotta see when vacation is,"Ok baby [EMO, 15]but try please mi Amor [EMO, 15]",U15,english,english
I'm trying.,"Good morning baby[EMO, 150][EMO, 8][EMO, 160][EMO, 15][EMO, 150][EMO, 71][EMO, 8][EMO, 2][EMO, 150][EMO, 160]",U15,english,english
"Good morning. [EMO, 8][EMO, 2]"," How's my wife today [EMO, 2][EMO, 71]",U15,english,english
I'm good. :) how are you today?,"Good baby [EMO, 29]just waiting for you ",U15,english,english
Waiting on me to come? :),"Yes baby because I'm really in love with you[EMO, 15][EMO, 150][EMO, 160][EMO, 15][EMO, 150][EMO, 150][EMO, 160][EMO, 2][EMO, 2][EMO, 15][EMO,  162][EMO,  162][EMO, 29][EMO, 150][EMO, 150][EMO, 15][EMO, 159][EMO, 2][EMO, 15][EMO, 150][EMO, 150][EMO, 150][EMO, 160][EMO, 15][EMO, 159][EMO, 159][EMO, 159][EMO, 15][EMO, 150]",U15,english,english
No you're not.,"Yes I do baby[EMO, 15][EMO, 15], I swear on my mom [EMO, 15][EMO, 15][EMO, 106]Â[EMO, 106][EMO, 4][EMO, 15][EMO, 106]Â[EMO, 106][EMO, 4]",U15,english,english
You can't be in love with me.,"Why not baby[EMO, 15]",U15,english,english
What do you know about me?,"No to much but I feel love in my heart for you [EMO, 15][EMO, 15][EMO, 123][EMO, 123][EMO, 15][EMO, 15]",U15,english,english
You think so?,"Yes I think and I feel that [EMO, 106]Â[EMO, 106]Â[EMO, 106]Â[EMO, 123][EMO, 123][EMO, 8]",U15,english,english
"[EMO, 8][EMO, 8]","[EMO, 121][EMO, 83][EMO, 8][EMO, 2][EMO, 71]",U15,bilingual,bilingual
So you love me?,"Yes baby[EMO, 39][EMO, 71][EMO, 83][EMO, 160][EMO, 150][EMO, 123][EMO, 8]",U15,english,bilingual
"[EMO, 8][EMO, 8]","Wyd baby [EMO, 8][EMO, 160][EMO, 150]",U15,bilingual,english
Just got to the hotel room. Wyd?,"[EMO, 8][EMO, 160][EMO, 150], Omw to work baby[EMO, 8]",U15,english,english
I feel sick.,"Why[EMO, 15]",U15,english,english
Idk. I ate at Mi Camino & now I just feel blah,"Aww [EMO, 15], That place is of Spanish people ?, Right ?",U15,bilingual,english
"Yeah, it's Mexican food. [EMO, 2][EMO, 39]","I knew [EMO, 8][EMO, 150]cuz the name [EMO, 71][EMO, 160]mi Camino",U15,bilingual,bilingual
It's sooooooo good,"Yes[EMO, 8][EMO, 150][EMO, 71][EMO, 150][EMO, 2][EMO, 83][EMO, 123][EMO, 8][EMO, 90][EMO, 8][EMO, 121][EMO, 8][EMO, 8][EMO, 123]",U15,bilingual,bilingual
"[EMO, 8][EMO, 8]","Wyd baby[EMO, 8][EMO, 160]",U15,bilingual,english
Laying in bed. Wyd?," Working for our future [EMO, 8][EMO, 71]",U15,english,english
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8]","[EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 150][EMO, 71], [IMAGE]",U15,bilingual,bilingual
"[EMO, 8][EMO, 8], What'd you just say? Haha","I said ima go out to drink with you[EMO, 150][EMO, 8]later I kiss yo and u gonna get mad at me [EMO, 71][EMO, 2] [EMO, 150]",U15,english,english
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8]","That's one song of Romeo Santos[EMO, 150][EMO, 8]",U15,bilingual,english
"I have no idea who that is., But I LOVE your teeth. [EMO, 3][EMO, 73]","Awwww thank you baby [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 83][EMO, 83][EMO, 83][EMO, 83][EMO, 83][EMO, 83][EMO, 83][EMO, 83]",U15,english,english
"You're welcome [EMO, 8][EMO, 8]","And he's the most famous Dominican[EMO, 8]",U15,english,english
"Gotcha. I guess I'll learn more when I'm with you. [EMO, 8]","Yes baby I'm a good teacher [EMO, 8][EMO, 2][EMO, 150][EMO, 71][EMO, 160]",U15,english,english
"Ayyyyyee [EMO, 2]","And you are my only student [EMO, 8][EMO, 150][EMO, 71][EMO, 121]",U15,bilingual,english
"[EMO, 8][EMO, 8][EMO, 8]","Good morning princess [EMO, 150][EMO, 160][EMO, 71][EMO, 83][EMO, 8][EMO, 123][EMO, 71][EMO, 83][EMO, 39]",U15,bilingual,english
Good morning,"How are u [EMO, 71][EMO, 160][EMO, 90][EMO, 71]",U15,english,bilingual
"Gooooood. [EMO, 8][EMO, 8][EMO, 8] how are you? ","Good [EMO, 8][EMO, 150][EMO, 71]",U15,english,bilingual
"Good. [EMO, 2][EMO, 2][EMO, 2]","sent me a pic of u baby cuz I wana see how u look right now [EMO, 8][EMO, 71][EMO, 160][EMO, 39]",U15,bilingual,english
I look like shit,"No baby u always cute [EMO, 2][EMO, 71][EMO, 150][EMO, 160]",U15,english,english
"[EMO, 8][EMO, 8], [IMAGE]","Eyes[EMO, 88]lips[EMO, 91]teeths
[EMO, 71][EMO, 2][EMO, 39][EMO, 71][EMO, 160][EMO, 150][EMO, 19][EMO, 8][EMO, 160][EMO, 150][EMO, 150][EMO, 71][EMO, 2][EMO, 121][EMO, 91][EMO, 123][EMO, 121][EMO, 91][EMO, 71][EMO, 2][EMO, 150][EMO, 8][EMO, 150][EMO, 123]",U15,bilingual,english
"[EMO, 8][EMO, 8][EMO, 8]","You are mine baby[EMO, 77]Â[EMO, 77]Â[EMO, 150][EMO, 150][EMO, 150][EMO, 150][EMO, 150][EMO, 150][EMO, 150][EMO, 150][EMO, 71][EMO, 71][EMO, 71][EMO, 71][EMO, 71][EMO, 71][EMO, 71][EMO, 71][EMO, 160][EMO, 160][EMO, 160][EMO, 160][EMO, 160][EMO, 160][EMO, 160][EMO, 160][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 77]Â[EMO, 77]Â[EMO, 77]Â[EMO, 77]Â[EMO, 77]Â[EMO, 77]Â[EMO, 77]Â[EMO, 77]Â[EMO, 123][EMO, 123][EMO, 123][EMO, 123][EMO, 123][EMO, 123][EMO, 123][EMO, 123][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8]",U15,bilingual,english
"[EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8]","Wyd my baby ?[EMO, 8][EMO, 71]",U15,bilingual,english
"Training videos online [EMO, 31][EMO, 31] wyd? ","Here laying down and whatching videos of music [EMO, 15][EMO, 15][EMO, 15][EMO, 15]",U15,english,english
"I'm so tired [EMO, 2]","I wana help you baby [EMO, 2]",U15,english,english
Help me go to sleep?,"Oh wait I got one idea[EMO, 15], [EMO, 105][EMO, 92][EMO, 139][EMO, 139][EMO, 128][EMO, 128][EMO, 128]",U15,english,bilingual
What's that?,"I could sleep for you when u be working [EMO, 3][EMO, 3][EMO, 3]and u never gonna be tired [EMO, 3][EMO, 3][EMO, 3][EMO, 3]",U15,english,english
Lmao. Nooooo. I wanna sleep.,"Ima sleep for u don't worry [EMO, 42][EMO, 15]",U15,english,english
"I wanna sleep though. [EMO, 31] I love sleep ","Awww u love the bed[EMO, 126][EMO, 113][EMO, 150][EMO, 8]",U15,english,english
"I do. [EMO, 2]","[EMO, 106][EMO, 128][EMO, 129][EMO, 113][EMO, 92][EMO, 92]",U15,bilingual,bilingual
"[EMO, 8][EMO, 8][EMO, 8]","Wyd now bby 112[EMO, 123]",U15,bilingual,english
Just woke up. Wyd?,"I'm about to leave my job baby[EMO, 8][EMO, 8]",U15,english,english
"[EMO, 8][EMO, 8][EMO, 8] good ","Good morning baby [EMO, 150][EMO, 39][EMO, 128]",U15,bilingual,english
"Good morning. [EMO, 8][EMO, 8][EMO, 8]","How are u baby [EMO, 15][EMO, 15]",U15,english,english
"I'm gooood. How are you, love? ","Good baby[EMO, 128][EMO, 128][EMO, 150][EMO, 71], I want to start my college [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]",U15,english,english
When do you graduate?,"I'm just waiting to take one regent [EMO, 128][EMO, 113][EMO, 128][EMO, 126]ÂŽ[EMO, 106][EMO, 4][EMO, 150]",U15,english,english
"Okay, so what's a regent? Like a class? ","Global[EMO, 2][EMO, 106]",U15,english,bilingual
Global? I'm so confused haha,"Is like U.S histony[EMO, 126][EMO, 4]",U15,english,english
"Oh hahaha., I feel stupid.","No baby [EMO, 39][EMO, 39]u smart ",U15,bilingual,bilingual
So you have one class you have to take & it's U.S History?,"I got more classes [EMO, 15]cuz I wana get more credits [EMO, 106][EMO, 106][EMO, 128][EMO, 71][EMO, 15]",U15,english,english
Gotcha.,"[EMO, 39][EMO, 8]",U15,other,bilingual
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8] I just wanna lay down & go to sleep ","U lazy[EMO, 2][EMO, 2][EMO, 2][EMO, 2]",U15,english,bilingual
"I'm lazy?, I work 80 hours a week. I have the right to wanna just go home & go to sleep.","Dammmmmm 80 hours[EMO, 15][EMO, 15][EMO, 33][EMO, 33][EMO, 33][EMO, 33], Baby your job gonna kill u[EMO, 37][EMO, 37][EMO, 37][EMO, 37]",U15,english,english
"So don't call me lazy [EMO, 99]","I didn't call u lazy with a bad
Way[EMO, 2][EMO, 2]",U15,bilingual,english
I'm just saying,[IMAGE],U15,english,other
"Why you so cute? [EMO, 2][EMO, 2][EMO, 2]","Cuz i wana be your husband baby [EMO, 71][EMO, 126][EMO, 8][EMO, 150]",U15,english,english
"Come on [EMO, 8][EMO, 8]","Yes ima have the best future near to you baby [EMO, 8][EMO, 71][EMO, 150][EMO, 128][EMO, 150][EMO, 83]",U15,bilingual,english
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8]","[EMO, 8][EMO, 8][EMO, 150]",U15,bilingual,bilingual
"You're perfect [EMO, 8][EMO, 8]","[EMO, 15], Okay baby [EMO, 2][EMO, 2], But u sound so sweet when u wake up [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 83][EMO, 83][EMO, 83][EMO, 83][EMO, 128][EMO, 128][EMO, 128][EMO, 126][EMO, 2][EMO, 2][EMO, 2]Â[EMO, 92]Â[EMO, 92]Â[EMO, 92]Â[EMO, 92][EMO, 4][EMO, 15][EMO, 15][EMO, 92]Â[EMO, 92][EMO, 4][EMO, 15][EMO, 92][EMO, 2]Â [EMO, 5][EMO, 15][EMO, 15][EMO, 1][EMO, 5][EMO, 1][EMO, 5][EMO, 128][EMO, 128][EMO, 71][EMO, 128][EMO, 71][EMO, 128][EMO, 71][EMO, 128]",U15,bilingual,english
"Lmao. My voice is nasty sounding when I wake up. It's crackly. [EMO, 2][EMO, 2]","No baby [EMO, 128][EMO, 71][EMO, 8][EMO, 2][EMO, 150]",U15,english,bilingual
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8]","[EMO, 71][EMO, 8][EMO, 126][EMO, 8][EMO, 150][EMO, 71]",U15,bilingual,bilingual
"[EMO, 8][EMO, 8][EMO, 8][EMO, 8][EMO, 8]","[EMO, 128][EMO, 150]wyd princess [EMO, 8][EMO, 71]",U15,bilingual,english
Looking for a new profile picture for ig. Wyd love?,"I was in the shower and now looking for clothes [EMO, 8]",U15,english,english
"I don't take good pictures [EMO, 2][EMO, 2][EMO, 2]","Yes u do[EMO, 19], I love your pics [EMO, 150][EMO, 8][EMO, 128]",U15,english,english
"I can't find one for my profile, Thank you. [EMO, 8][EMO, 8][EMO, 8]","U need help baby[EMO, 150][EMO, 128]",U15,english,english
"With what?, Oh wait haha. I thought you said you needed help, Yes. Help me","Ok ima go to ur profile [EMO, 126][EMO, 8]ima comment one and use that one [EMO, 128][EMO, 150][EMO, 8][EMO, 71]",U15,english,english
Yes sir,"Done baby [EMO, 8][EMO, 128][EMO, 71]",U15,bilingual,bilingual
"I'm about to look [EMO, 8], I changed it","Yes [EMO, 2][EMO, 150][EMO, 8]",U15,english,bilingual
"[EMO, 8][EMO, 8][EMO, 8]","[IMAGE], Money [EMO, 71][EMO, 2][EMO, 71][EMO, 71][EMO, 128]",U15,bilingual,english
Lmao. A dollar?,"I got more [EMO, 8][EMO, 71], [IMAGE][EMO, 8][EMO, 71]",U15,bilingual,bilingual
"You're so cute [EMO, 2]","Aww how u know [EMO, 15][EMO, 15]",U15,bilingual,english
"Cause I see you. [EMO, 88]"," Thank you bby [EMO, 8][EMO, 8]",U15,english,english
"You're welcome babe [EMO, 2][EMO, 8]","[EMO, 8][EMO, 150]Awww baby [EMO, 71][EMO, 128]",U15,english,english
"[EMO, 8][EMO, 8][EMO, 8]","[IMAGE], I'm babysitting [EMO, 2][EMO, 2]",U15,bilingual,english
"[EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","[IMAGE], [EMO, 8]todaii[EMO, 71][EMO, 8]",U15,bilingual,bilingual
